我已经有阿朱美人了，昨天晚上充钱到V8又给了一个阿朱美人，我想合成通用碎片不允许，为什么阿 |-| 我,已经,有,阿,朱美人,了,，,昨天晚上,充钱,到,V8,又,给,了,一个,阿,朱美人,，,我,想,合成,通用,碎片,不,允许,，,为什么,阿
为什么每天都有人给我邮一个二级石头 |-| 为什么,每天,都,有人,给,我,邮,一个,二级,石头
 |-| 
能改成全天吗反正每天就4次 |-| 能,改成,全天,吗,反正,每天,就,4,次
充值充不了，是什么原因？ |-| 充值,充,不了,，,是,什么,原因,？
商城充值，点充值金额没有反应？是怎么回事？ |-| 商城,充值,，,点,充值,金额,没有,反应,？,是,怎么回事,？
商城充值，点充值金额没有反应？是怎么回事？ |-| 商城,充值,，,点,充值,金额,没有,反应,？,是,怎么回事,？
就这水平也做游戏，狗屎，垃圾。 |-| 就,这,水平,也,做,游戏,，,狗屎,，,垃圾,。
卡邮件了。不能提取和删除 |-| 卡,邮件,了,。,不能,提取,和,删除
为什么我充值36元买宝石没有发放？？？ |-| 为什么,我,充值,36,元,买,宝石,没有,发放,？,？,？
我充值36块钱，买特价宝石，为什么没发放给我？？？ |-| 我,充值,36,块钱,，,买,特价,宝石,，,为什么,没,发放,给,我,？,？,？
 |-| 
这一次宝石为什么买不了！买了元宝花了！宝石也没有到账！6级宝石买几次了买不到！还扣了元宝！ |-| 这,一次,宝石,为什么,买,不了,！,买,了,元宝,花,了,！,宝石,也,没有,到,账,！,6,级,宝石,买,几次,了,买不到,！,还,扣,了,元宝,！
是客服的。联系我18665739387 |-| 是,客服,的,。,联系,我,18665739387
 |-| 
怎么还有经验上限 |-| 怎么,还有,经验,上限
江湖调研活动打不开 |-| 江湖,调研,活动,打不开
特价宝石为什么钱花了却没有 |-| 特价,宝石,为什么,钱花,了,却,没有
请问我是哪个客户端的？ |-| 请问,我,是,哪个,客户端,的,？
节目活动打不开 |-| 节目,活动,打不开
节目活动打不开 |-| 节目,活动,打不开
今天特价买了8级宝石，变成五行石，买了3级五行石变成别的 |-| 今天,特价,买,了,8,级,宝石,，,变成,五行,石,，,买,了,3,级,五行,石,变成,别的
特价商城花了1000多元宝，就莫名其妙给了颗5级闪避 |-| 特价,商城,花,了,1000,多,元宝,，,就,莫名其妙,给,了,颗,5,级,闪避
还有购买次数的特价居然无法购买，什么情况 |-| 还有,购买,次数,的,特价,居然,无法,购买,，,什么,情况
有一笔198元充值没有到账！！急用元宝 |-| 有,一笔,198,元,充值,没有,到,账,！,！,急用,元宝
为什么特价少一个 |-| 为什么,特价,少,一个
我点了几次扣了我几佰元宝丶宝石又不见丶有没搞错啊 |-| 我点,了,几次,扣,了,我,几佰,元宝,丶,宝石,又,不见,丶,有,没,搞错,啊
我购买特价宝石元宝扣了宝石不见？ |-| 我,购买,特价,宝石,元宝,扣,了,宝石,不见,？
 |-| 
你江湖调研调什么研，页面都加载不了，我也服了你们
 |-| 你,江湖,调研,调,什么,研,，,页面,都,加载,不了,，,我,也,服,了,你们,

一共扣除了1000多元宝 两个宝石都没有 |-| 一共,扣除,了,1000,多,元宝, ,两个,宝石,都,没有
无法投票 |-| 无法,投票
特价宝石买了元宝扣了宝石没有 |-| 特价,宝石,买,了,元宝,扣,了,宝石,没有
你好，我的大号从商城特价页面买5级内防宝石，但是收到的是2级五行石木，而且买了4次，请问这是出什么问题了。大号名字叫Amy,天地 |-| 你好,，,我,的,大,号,从,商城,特价,页面,买,5,级,内防,宝石,，,但是,收到,的,是,2,级,五行,石木,，,而且,买,了,4,次,，,请问,这,是,出,什么,问题,了,。,大,号,名字,叫,Amy,,,天地
双倍经验 |-| 双倍,经验
 |-| 
等待回复，我买东西，为什么没东西元宝扣了… |-| 等待,回复,，,我,买,东西,，,为什么,没,东西,元宝,扣,了,…
充值未到帐8868购买的 |-| 充值,未到,帐,8868,购买,的
图上哪个东西我买不起，居然告诉我元宝不足什么意思，重新启动也没用 |-| 图上,哪个,东西,我,买不起,，,居然,告诉,我,元宝,不足,什么,意思,，,重新启动,也,没用
客服。有点过了。怎么我老是抽不到好的侠客。 |-| 客服,。,有点,过,了,。,怎么,我,老,是,抽,不到,好,的,侠客,。
我想升到V4，如果我买三张25元的月卡，那么每天会返多少绑定元宝啊 |-| 我想,升到,V4,，,如果,我,买,三张,25,元,的,月,卡,，,那么,每天,会返,多少,绑定,元宝,啊
神节打造需要金币太多
 |-| 神节,打造,需要,金币,太,多,

充值一笔198元没到账 |-| 充值,一笔,198,元,没到,账
买宝石和五行石  钱扣了  东西没给   还说购买上限！ |-| 买,宝石,和,五行,石, , ,钱扣,了, , ,东西,没,给, , , ,还,说,购买,上限,！
4月11特价商场，买的实物跟特价不符合，而且不能购买了，不小心点到，购买元宝还是减少 |-| 4,月,11,特价,商场,，,买,的,实物,跟,特价,不,符合,，,而且,不能,购买,了,，,不,小心,点到,，,购买,元宝,还是,减少
 |-| 
在特价商城卖的两个四级石头怎么没有 |-| 在,特价,商城,卖,的,两个,四级,石头,怎么,没有
商城特价买东西光扣钱不给东西，6级的点500遍，钱扣了就是没东西 |-| 商城,特价,买,东西,光,扣钱,不,给,东西,，,6,级,的,点,500,遍,，,钱扣,了,就是,没,东西
我一次买30个三级宝石和炼化符，元宝扣了。背包内没三级宝石，炼化符只有6个 |-| 我,一次,买,30,个,三级,宝石,和,炼化,符,，,元宝,扣,了,。,背包,内,没,三级,宝石,，,炼化,符,只有,6,个
之前一直V2都可以买今天是什么情况2可以买的呢 |-| 之前,一直,V2,都,可以,买,今天,是,什么,情况,2,可以,买,的,呢
特价商城物品不对，五级石头给的是魂石，四级五行石给的是檀木 |-| 特价,商城,物品,不,对,，,五级,石头,给,的,是,魂石,，,四级,五行,石给,的,是,檀木
为什么节日调研出不来答题的，总是正在加载，请稍候 |-| 为什么,节日,调研,出不来,答题,的,，,总是,正在,加载,，,请,稍候
特价商城的东西钱出了收不到货什么问题？ |-| 特价,商城,的,东西,钱出,了,收不到,货,什么,问题,？
刚进副本就被传出 |-| 刚进,副本,就,被,传出
特价商店 买4级生命宝石给3级穿透宝石，买五级暴击石头给二级土五行石
，搞什么飞机？  |-| 特价,商店, ,买,4,级,生命,宝石,给,3,级,穿透,宝石,，,买,五级,暴击,石头,给,二级,土,五行,石,
,，,搞,什么,飞机,？, 
逍遥这个角色怎么这么丑 |-| 逍遥,这个,角色,怎么,这么,丑
明明有元宝 居然买不到宝石 |-| 明明,有,元宝, ,居然,买不到,宝石
我刚才卖的两个四级石头怎么没有 |-| 我,刚才,卖,的,两个,四级,石头,怎么,没有
买的这个5级石头，为什么货没收到，扣了我500多元宝，赶快解决一下… |-| 买,的,这个,5,级,石头,，,为什么,货,没收,到,，,扣,了,我,500,多,元宝,，,赶快,解决,一下,…
马币，买宝石不给宝石，扣元宝，什么意思？还不给回复 |-| 马币,，,买,宝石,不,给,宝石,，,扣,元宝,，,什么,意思,？,还,不,给,回复
我在限时商城买东西，没看到东西，扣了我500元宝，没看到东西，赶快解决… |-| 我,在,限时,商城,买,东西,，,没,看到,东西,，,扣,了,我,500,元宝,，,没,看到,东西,，,赶快,解决,…
五级暴伤宝石为何买来就是一品灿魂石，还有没有一点公道了，不带这么坑人的 |-| 五级,暴伤,宝石,为何,买来,就是,一品,灿魂石,，,还有,没有,一点,公道,了,，,不带,这么,坑人,的
积木 擦 你 妈 |-| 积木, ,擦, ,你, ,妈
冲刺商店出错，三级五行石买了扣除了元宝，但没东西，再次购买提示已经达到购买上限，请处理 |-| 冲刺,商店,出错,，,三级,五行,石买,了,扣除,了,元宝,，,但,没,东西,，,再次,购买,提示,已经,达到,购买,上限,，,请,处理
等待你的回答：谢谢 |-| 等待,你,的,回答,：,谢谢
特价商店有问题，买个宝石元宝也扣了就是宝石没到手怎么回事。。。 |-| 特价,商店,有,问题,，,买个,宝石,元宝,也,扣,了,就是,宝石,没,到手,怎么回事,。,。,。
买5级宝石什么多不给，显示买了结果包里没有
  |-| 买,5,级,宝石,什么,多,不,给,，,显示,买,了,结果,包,里,没有,
, 
请问我抢购限时商城东西呢，不绑定元宝扣好多什么意思 |-| 请问,我,抢购,限时,商城,东西,呢,，,不,绑定,元宝,扣,好多,什么,意思
没有V2买的石头！！ |-| 没有,V2,买,的,石头,！,！
特价商城买东西错了，买7级宝石给3级润魂石什么情况
 |-| 特价,商城,买,东西,错,了,，,买,7,级,宝石,给,3,级润魂石,什么,情况,

商城特价里面显示是宝石 买到的却是五行石 销售物品和实际不符  |-| 商城,特价,里面,显示,是,宝石, ,买到,的,却是,五行,石, ,销售,物品,和,实际,不符, 
商城里买五级暴伤宝石给的一品灿魂石，求解释，求赔偿 |-| 商城,里,买,五级,暴伤,宝石,给,的,一品,灿魂石,，,求,解释,，,求,赔偿
管理你好：我的属性这几天突然变成白色的了：为什么？ |-| 管理,你好,：,我,的,属性,这,几天,突然,变成,白色,的,了,：,为什么,？
我在限时商城买东西，钱就是扣为什么没东西给我…什么意思？ |-| 我,在,限时,商城,买,东西,，,钱,就是,扣,为什么,没,东西,给,我,…,什么,意思,？
特价宝石，买了没宝石，还扣元宝 |-| 特价,宝石,，,买,了,没,宝石,，,还,扣,元宝
为什么商城特价的闪避宝石买了 买出来的都是五行石？ |-| 为什么,商城,特价,的,闪避,宝石,买,了, ,买,出来,的,都,是,五行,石,？
买五级防御石头怎么成五行石了？ |-| 买,五级,防御,石头,怎么,成,五行,石了,？
不显示加好友的选项 |-| 不,显示,加,好友,的,选项
买了一个六级生命宝石，元宝扣了，宝石没有 |-| 买,了,一个,六级,生命,宝石,，,元宝,扣,了,，,宝石,没有
商城怎么回事买的东西不符，五级暴伤石怎么就成了火焰石 |-| 商城,怎么回事,买,的,东西,不符,，,五级,暴伤,石,怎么,就,成,了,火焰,石
吉姆   你坑我啊 |-| 吉姆, , , ,你,坑,我,啊
门派二技能消耗太大，游戏里面药品补给根本就跟不上，导致法力不足无法施放技能！ |-| 门派,二,技能,消耗,太,大,，,游戏,里面,药品,补给,根本,就,跟不上,，,导致,法力,不足,无法,施放,技能,！
看看V2的43万战力    你们真有脸开新区   没问题吗你们觉得？？？？？？？？？？？？？ |-| 看看,V2,的,43,万,战力, , , , ,你们,真有,脸开,新区, , , ,没,问题,吗,你们,觉得,？,？,？,？,？,？,？,？,？,？,？,？,？
为啥恶名一直是一点 |-| 为啥,恶名,一直,是,一点
 |-| 
我的是哪个客户端的？ |-| 我,的,是,哪个,客户端,的,？
腌




 |-| 腌,
,
,
,
,

200万金币，一个橙色侠客不给我 |-| 200,万,金币,，,一个,橙色,侠客,不,给,我
多的红色装备怎么办 |-| 多,的,红色,装备,怎么办
副本任务太多。没法不沉迷。不科学 |-| 副本,任务,太,多,。,没法,不,沉迷,。,不,科学
我在世界吆喝寄售行的装备，怎么能包涵非法字符呢？？？请给予合理的解释 |-| 我,在,世界,吆喝,寄售,行,的,装备,，,怎么,能,包涵,非法,字符,呢,？,？,？,请,给予,合理,的,解释
宝箱太多开出的垃圾太多钥匙较少，没什么用建议改进要不取消 |-| 宝箱,太,多,开出,的,垃圾,太,多,钥匙,较,少,，,没什么,用,建议,改进,要,不,取消
70级了，怎么还不给我西夏公主美人吗？号品有这么差吗？ |-| 70,级,了,，,怎么,还,不,给,我,西夏,公主,美人,吗,？,号品,有,这么,差,吗,？
我电话绑定其他区怎么这区绑不了 |-| 我,电话,绑定,其他,区,怎么,这区,绑,不了
炼玉怎么获取 |-| 炼玉,怎么,获取
雁门关不爆曼陀罗花 |-| 雁门关,不爆,曼陀罗花
能不能再坑一点？？ |-| 能,不能,再,坑,一点,？,？
仓库一样可以存金币 |-| 仓库,一样,可以,存,金币
永远联不上 |-| 永远,联不上
代瑶明 |-| 代瑶明
为什么女女不能结婚！！！ |-| 为什么,女女,不能,结婚,！,！,！
p |-| p
我得1000点贡献在背包拿不出，说我背包满了…但是我背包很空 |-| 我,得,1000,点,贡献,在,背包,拿不出,，,说,我,背包,满,了,…,但是,我,背包,很空
包里有空间为啥一打恶人就提示满怎么回事 |-| 包里,有,空间,为啥,一打,恶人,就,提示,满,怎么回事
我的队伍频道无法发送语音信息 |-| 我,的,队伍,频道,无法,发送,语音,信息
充了2次招财进宝。只到账一次 |-| 充了,2,次,招财进宝,。,只到,账,一次
我每天就只能做3次宝宝任务 这是为什么 |-| 我,每天,就,只能,做,3,次,宝宝,任务, ,这是,为什么
谢谢！让我用美人转换符转换出姥姥碎片吧！好长时间没洗出来了， |-| 谢谢,！,让,我,用,美人,转换,符,转换,出,姥姥,碎片,吧,！,好长时间,没,洗出来,了,，
积木你们设计灵鹫宫经过大脑考虑吗？只要是逍遥守关基本就是死刑，你们知道原因吗？我告诉你吧，一去就掉血就算技能没打到身上也不停掉。血让你们吸了吗？太搞笑了，就这门派相当不正常，不知道你们跟逍遥派什么关系 |-| 积木,你们,设计,灵鹫,宫,经过,大脑,考虑,吗,？,只要,是,逍遥,守关,基本,就是,死刑,，,你们,知道,原因,吗,？,我,告诉,你,吧,，,一去,就,掉血,就算,技能,没,打,到,身上,也,不停,掉,。,血,让,你们,吸,了,吗,？,太,搞笑,了,，,就,这,门派,相当,不,正常,，,不,知道,你们,跟,逍遥派,什么,关系
为什么每次姥姥时间的拍卖，只要是好东西，五行石之类的全给一个叫：“盟”的拍走了？无一例外，我观察很久了，每次都是他，难道每天都有那么好的运气？不是托是什么？要是托，那算了，我不玩了 |-| 为什么,每次,姥姥,时间,的,拍卖,，,只要,是,好,东西,，,五行,石,之类,的,全给,一个,叫,：,“,盟,”,的,拍,走,了,？,无一例外,，,我,观察,很久,了,，,每次,都,是,他,，,难道,每天,都,有,那么,好,的,运气,？,不是,托,是,什么,？,要是,托,，,那,算了,，,我,不,玩,了
太气了，就是不让我洗出姥姥碎片， |-| 太气,了,，,就是,不让,我,洗出,姥姥,碎片,，
没有神仙姐姐赠礼，和淑妃赠礼 |-| 没有,神仙姐姐,赠礼,，,和,淑,妃,赠礼
V8装备不自动吸收了。怎么设置 |-| V8,装备,不,自动,吸收,了,。,怎么,设置
V8装备不自动吸收了。怎么设置 |-| V8,装备,不,自动,吸收,了,。,怎么,设置
V8装备不自动吸收了。怎么设置 |-| V8,装备,不,自动,吸收,了,。,怎么,设置
V8装备不自动吸收了。怎么设置 |-| V8,装备,不,自动,吸收,了,。,怎么,设置
V8装备不自动吸收了。怎么设置 |-| V8,装备,不,自动,吸收,了,。,怎么,设置
V8装备不自动吸收了。怎么设置 |-| V8,装备,不,自动,吸收,了,。,怎么,设置
咱妈 |-| 咱妈
为什么刷少室山雁门关脱一次装备 出来就掉一万多战力  |-| 为什么,刷少室,山,雁门关,脱,一次,装备, ,出来,就,掉,一万多,战力, 
怎么退出游戏 |-| 怎么,退出,游戏
啥情况，我们霸业全胜没绰号， |-| 啥,情况,，,我们,霸业,全胜,没,绰号,，
我角色怎么没有了 |-| 我,角色,怎么,没有,了
我角色怎么没有了 |-| 我,角色,怎么,没有,了
我的王夫人美人碎片一百个怎么被点没有了？ 能不能还给我 |-| 我,的,王夫人,美人,碎片,一百个,怎么,被点,没有,了,？, ,能,不能,还给,我
操作失误能不能挽回 |-| 操作失误,能,不能,挽回
我以前的角色怎么没了 |-| 我,以前,的,角色,怎么,没,了
为什么每次姥姥都这么卡，之前怎么不这样？？ |-| 为什么,每次,姥姥,都,这么,卡,，,之前,怎么,不,这样,？,？
我的爆率是不是太低了玩这么长时间自己查记录让我怎么有兴趣在冲钱
 |-| 我,的,爆率,是不是,太低,了,玩,这么,长时间,自己,查,记录,让,我,怎么,有,兴趣,在,冲,钱,

我失误把梦姑美人合成美人碎片了能不能返回 |-| 我,失误,把,梦姑,美人,合成,美人,碎片,了,能,不能,返回
王霸雄图为什么打赢了 有两次都不给功勋令牌 ，差别对待吗？差评 |-| 王霸,雄图,为什么,打赢,了, ,有,两次,都,不,给,功勋,令牌, ,，,差别,对待,吗,？,差评
合区 |-| 合区
你们的游戏侠客慕容龙城，怎么个几率拜访了好多金币了，5000万金币出不了一个龙城？这是几率的问题嘛？ |-| 你们,的,游戏,侠客,慕容,龙城,，,怎么,个,几率,拜访,了,好多,金币,了,，,5000,万,金币,出,不了,一个,龙城,？,这是,几率,的,问题,嘛,？
霸图还没打呢！就输了！还是四个人打一个人都输了 |-| 霸图,还,没,打,呢,！,就,输,了,！,还是,四个,人,打,一个,人,都,输,了
啥情况 |-| 啥,情况
首先我是一个忠实玩家  然后我要反应两个问题  第一个是我打武林之巅 明明打赢了  显示失败  第二次 王霸雄图  也打赢了 最后显示我们输了 然后称号给了别人 这就是你们对待忠实玩家的样子？ |-| 首先,我,是,一个,忠实,玩家, , ,然后,我要,反应,两个,问题, , ,第一个,是,我,打,武林,之巅, ,明明,打赢,了, , ,显示,失败, , ,第二次, ,王霸,雄图, , ,也,打赢,了, ,最后,显示,我们,输,了, ,然后,称号,给,了,别人, ,这,就是,你们,对待,忠实,玩家,的,样子,？
3.7暴击打我9.5爆扛居然还是至少百分之70暴击率。玩尼玛币阿 |-| 3.7,暴,击打,我,9.5,爆,扛,居然,还是,至少,百分之,70,暴击率,。,玩,尼玛,币,阿
反馈有用？？？我称号反馈了，咋还没给我们个说法？？？ |-| 反馈,有用,？,？,？,我,称号,反馈,了,，,咋,还,没,给,我们,个,说法,？,？,？
怎么藏宝图不可以合成啊，不完美


 |-| 怎么,藏宝图,不,可以,合成,啊,，,不,完美,
,
,

搞什么鬼，胜了五次，雄图，都不给称号，还让不让我们好好玩了。，要不就别出这破活动，，胜了没称号，也没什么补偿 |-| 搞,什么,鬼,，,胜,了,五次,，,雄图,，,都,不,给,称号,，,还,让,不让,我们,好,好玩,了,。,，,要,不,就,别出,这破,活动,，,，,胜,了,没,称号,，,也,没什么,补偿
王霸雄图每次等待时间太长了 |-| 王霸,雄图,每次,等待时间,太长,了
打王图怎么会不进的 |-| 打,王图,怎么,会不进,的
在吗？亲。你给我吃下我用蜜蜡做了多少个护肩手套了。你们还让不让我玩啊 没有200个也有100个了吧。给不能给我出啊。再不出真没心思完了 |-| 在,吗,？,亲,。,你,给,我,吃,下,我,用,蜜蜡,做,了,多少,个,护肩,手套,了,。,你们,还,让,不让,我,玩,啊, ,没有,200,个,也,有,100,个,了,吧,。,给,不能,给,我,出,啊,。,再,不出,真,没,心思,完,了
王霸雄图等待时间太长 |-| 王霸,雄图,等待时间,太,长
出售不了职业技能书 |-| 出售,不了,职业技能,书
快三天了，老是站在一个地方动不了!这还怎么玩? |-| 快,三天,了,，,老是,站,在,一个,地方,动,不了,!,这,还,怎么,玩,?
背包没东西一直提示满 |-| 背包,没,东西,一直,提示,满
我擦了啊，福袋都要下架了都没给我出，我去你妹的，赔偿 |-| 我,擦,了,啊,，,福袋,都,要,下架,了,都,没,给,我,出,，,我,去,你,妹,的,，,赔偿
王霸雄图老是卡机，不自动进赛场，也不给积分 |-| 王霸,雄图,老是,卡机,，,不,自动,进,赛场,，,也,不,给,积分
怎么王霸没集分 |-| 怎么,王霸,没集分
王霸不合理 |-| 王霸,不合理
王图霸业，第一次败了直接给了3积分，第二次匹配好了，打也没打，直接匹配了一个不强的队伍，就直接过去了？积分也没？我真搞不懂这个活动了 |-| 王图,霸业,，,第一次,败,了,直接,给,了,3,积分,，,第二次,匹配,好,了,，,打,也,没,打,，,直接,匹配,了,一个,不强,的,队伍,，,就,直接,过去,了,？,积分,也,没,？,我,真,搞不懂,这个,活动,了
～王霸雄图～华山论剑～群龙聚首～低战力的玩家都玩不了～还有意思吗 |-| ～,王霸,雄图,～,华山论剑,～,群龙,聚首,～,低,战力,的,玩家,都,玩,不了,～,还有,意思,吗
王霸太不合理，要改善，要改前64 |-| 王霸,太,不合理,，,要,改善,，,要,改前,64
翅膀不会不好看换好看一点的谢谢gm
 |-| 翅膀,不会,不,好看,换,好看,一点,的,谢谢,gm,

王霸活动弄的我们低战排不上名
 |-| 王霸,活动,弄,的,我们,低战排,不,上名,

王霸雄图能不能改快点等的时间太长了 |-| 王霸,雄图,能,不能,改,快点,等,的,时间,太长,了
王霸活动不合理
 |-| 王霸,活动,不合理,

恶意辱骂！ |-| 恶意,辱骂,！
王霸雄图   300战斗力加3个400战力都组不上   系通你改下怎么也得前五十吧……太生气了这多人 |-| 王霸,雄图, , , ,300,战斗力,加,3,个,400,战力,都,组不上, , , ,系通,你,改下,怎么,也,得,前,五十,吧,…,…,太,生气,了,这,多,人
金币太少，神装洗练好慢
 |-| 金币,太,少,，,神装,洗练,好慢,

人物发光影响视觉效果，恶心死 |-| 人物,发光,影响,视觉效果,，,恶心,死
王霸雄图等待时间太长，3分钟间隔就够 |-| 王霸,雄图,等待时间,太,长,，,3,分钟,间隔,就够
为啥逍遥没晕技能 |-| 为啥,逍遥,没晕,技能
孩子怎么不能自己起名！购买别花非绑定 伤不起！ |-| 孩子,怎么,不能自己,起名,！,购买,别花,非,绑定, ,伤不起,！
我原有4个7级3个6级生命宝石，一转换，7级变6级，6级变5级，什么情况，这还让人怎么玩？ |-| 我,原有,4,个,7,级,3,个,6,级,生命,宝石,，,一,转换,，,7,级变,6,级,，,6,级变,5,级,，,什么,情况,，,这,还,让,人,怎么,玩,？
王霸雄图能不能改一下，就前64能报名，有意思吗？剩下的玩家都是打酱油的，战力划分一下，比如300W一段500W一段700W一段不是很好吗？大家都有得玩
 |-| 王霸,雄图,能,不能,改,一下,，,就,前,64,能,报名,，,有意思,吗,？,剩下,的,玩家,都,是,打,酱油,的,，,战力,划分,一下,，,比如,300W,一段,500W,一段,700W,一段,不是,很,好,吗,？,大家,都,有,得,玩,

转化宝石的时候7级变成了6级石头 |-| 转化,宝石,的,时候,7,级,变成,了,6,级,石头
举报没奖励为啥举报 |-| 举报,没,奖励,为啥,举报
人物身上的发光相当影响视觉效果，能出个发光调节器吗？不然没法玩了，跟私服一样 |-| 人物,身上,的,发光,相当,影响,视觉效果,，,能,出个,发光,调节器,吗,？,不然,没法,玩,了,，,跟,私服,一样
刷新任务副本做活跃太麻烦 |-| 刷新,任务,副本,做,活跃,太,麻烦
。。 |-| 。,。
所有副本没有更新为什么 |-| 所有,副本,没有,更新,为什么
这个时装为什么老是出现混的马赛克风格 赶紧修复一下 |-| 这个,时装,为什么,老是,出现,混,的,马赛克,风格, ,赶紧,修复,一下
 |-| 
曹，今天中午坑了我25元，找你没反应，就这样了了？不给我回应小心点，有没有信誉了！ |-| 曹,，,今天,中午,坑,了,我,25,元,，,找,你,没,反应,，,就,这样,了,了,？,不,给,我,回应,小心,点,，,有没有,信誉,了,！
有些神节碎片999个卖66元宝买来却只有一个！ |-| 有些,神节,碎片,999,个,卖,66,元宝,买来,却,只有,一个,！
赠送出现了问题 |-| 赠送,出现,了,问题
yhji


 |-| yhji,
,
,

yhji


 |-| yhji,
,
,

全是做首充    全是激活吗    咋玩   不公平 |-| 全是,做,首充, , , , ,全是,激活,吗, , , , ,咋玩, , , ,不,公平
我的副本少两次为什么 |-| 我,的,副本,少,两次,为什么
天天开少室山玩的人会更加的多 |-| 天天,开少室,山,玩,的,人会,更加,的,多
挂机进副本秒退要改，不然退游不玩了 |-| 挂机,进,副本,秒,退要,改,，,不然,退游,不,玩,了
上限经验太少了啊 |-| 上限,经验,太少,了,啊
系统在赠送宝石吗，为啥我没有 |-| 系统,在,赠送,宝石,吗,，,为啥,我,没有
系统在赠送宝石吗，为啥我没有 |-| 系统,在,赠送,宝石,吗,，,为啥,我,没有
那个激活码礼包哪里有 |-| 那个,激活码,礼包,哪里,有
邮件卡死 |-| 邮件,卡死
还不受理我的反馈啊，我的倾国梦姑被分解了，麻烦帮我解决下可以吗？ |-| 还,不,受理,我,的,反馈,啊,，,我,的,倾国,梦姑,被,分解,了,，,麻烦,帮,我,解决,下,可以,吗,？
再合一次区吧！现在一面倒！再来几个大神，就能刺激消费了！ |-| 再合,一次,区,吧,！,现在,一面倒,！,再,来,几个,大神,，,就,能,刺激,消费,了,！
太卡 |-| 太卡
太卡 |-| 太卡
为什么没有神翼任务 |-| 为什么,没有,神翼,任务
结婚戒指丢弃了能恢吗 |-| 结婚戒指,丢弃,了,能,恢,吗
不是要公平的玩游戏？那我怎么没有转生石 |-| 不是,要,公平,的,玩游戏,？,那,我,怎么,没有,转生,石
90级就不能领师徒任务吗 |-| 90,级,就,不能,领,师徒,任务,吗
在监狱怎么出去 |-| 在,监狱,怎么,出去
昨天回8级帮还是338万血，刚刚参加武林之颠回服，今天是9级帮，突然少了一万血，求解释 |-| 昨天,回,8,级,帮,还是,338,万血,，,刚刚,参加,武林,之颠,回服,，,今天,是,9,级,帮,，,突然,少,了,一万,血,，,求,解释
大理这个角色太垃圾了！这游戏不平衡！不玩了！大家都去玩腾讯的天龙八部了 |-| 大理,这个,角色,太,垃圾,了,！,这,游戏,不,平衡,！,不玩,了,！,大家,都,去,玩,腾讯,的,天龙八部,了
花了两百元宝买湘妃箭打吼，两次失败，你妈的比！玩你妹啊！证明了这是骗钱游戏。叫我所有朋友拒绝充钱！你妈的嗅比！ |-| 花,了,两百元,宝买,湘妃,箭,打,吼,，,两次,失败,，,你,妈,的,比,！,玩,你,妹,啊,！,证明,了,这,是,骗钱,游戏,。,叫,我,所有,朋友,拒绝,充钱,！,你,妈,的,嗅,比,！
这个提交了到底有没有客服啊，不会就是个摆设吧，请正式下武林之巅掉线问题，太坑d(ŐдŐ๑) |-| 这个,提交,了,到底,有没有,客服,啊,，,不会,就是,个,摆设,吧,，,请,正式,下,武林,之巅,掉线,问题,，,太坑,d,(,Ő,д,Ő,๑,)
能不能优化下武林之巅啊快决赛了掉线了立马回来全部还原了，还怎么玩了， |-| 能,不能,优化,下,武林,之巅,啊,快,决赛,了,掉线,了,立马,回来,全部,还原,了,，,还,怎么,玩,了,，
这游戏越玩越垃圾了。妈的！65万战的我还打不过52万战。两次极限打吼，花了两百元宝，还失败。看来这样的游戏要在手机消失了！ |-| 这,游戏,越玩越,垃圾,了,。,妈,的,！,65,万战,的,我,还,打,不过,52,万战,。,两次,极限,打吼,，,花,了,两百元,宝,，,还,失败,。,看来,这样,的,游戏,要,在,手机,消失,了,！
两百元宝打两次吼失败，搞你妹！ |-| 两百元,宝打,两次,吼,失败,，,搞,你,妹,！
低级藏宝图与中级藏宝图根本就没人打。能不能把这俩种藏宝图能合成高级藏宝图啊。 |-| 低级,藏宝图,与,中级,藏宝图,根本,就,没人,打,。,能,不能,把,这,俩,种,藏宝图,能,合成,高级,藏宝图,啊,。
两个打吼失败，搞你妹！ |-| ,两个,打吼,失败,，,搞,你,妹,！
峨眉好垃圾。 |-| 峨眉,好,垃圾,。
美人福袋啊！！！！能不能赶紧解决啊 |-| 美人福袋,啊,！,！,！,！,能,不能,赶紧,解决,啊
这游戏还让人玩吗？游戏更新福袋问题到现在还不解决！！！！ |-| 这,游戏,还,让,人,玩,吗,？,游戏,更新,福袋,问题,到,现在,还,不,解决,！,！,！,！
地图有卡，还有的地方飞不过去，这是3D吗 |-| 地图,有卡,，,还有,的,地方,飞,不,过去,，,这是,3D,吗
逍遥和其它门派同等战力最弱，技能最弱，给个电脑版的陷阱技能平衡一下吧 |-| 逍遥,和,其它,门派,同等,战力,最,弱,，,技能,最,弱,，,给,个,电脑,版,的,陷阱,技能,平衡,一下,吧
武林之巅太卡了。还在场景中就死了。你们能不能优化一下。给我补偿 |-| 武林,之巅,太卡,了,。,还,在,场景,中,就,死,了,。,你们,能,不能,优化,一下,。,给,我,补偿
武林之巅最吐血，最气人，这个游戏经常卡死，卡死后重启回原服 |-| 武林,之巅,最,吐血,，,最气,人,，,这个,游戏,经常,卡死,，,卡死,后,重启,回原服
 |-| 
